cluster_id,summary,used_reviews
31,"i'm amazed. i ordered this from amazon on tuesday morning, and it arrived with wednesday's mail. very impressive service from amazon!as has already been reported, the card formats out to 59 gb, and it performs perfectly in my samsung galaxy s iii which is also new . using two card readers on a fast pc, i transferred everything from my old 16gb card to the new 64 gb card in less time than it took to walk to the kitchen and get a cup of coffee. so i think the class 10 rating is correct on the card.once i have some experience with the card in the phone, i'll benchmark the card and i'll also benchmark operations such as internally backing up my android phone to the card. then i'll update this review with some accurate numerical data. but in the mean time on first look, the person who said that the s 3 has problems with anything faster than class 6 may not have been correct a full backup of the phone to the card was significantly faster than the backup with the old 16gb class 6 card. again no benchmarks yet but once i have them i'll include them here.right now i'm very happy with this card and i'm really impressed both with the card and with the unbelievably quick service from amazon and i'm in atlanta where shipments like this one often take the full 3 days to arrive . i have been using the same old 4gb card since i had a motorola slvr. i figured it was time to upgrade, i'm glad i did. the speed of the class 10 is a major difference in my smartphone. from taking pictures faster with less lag in between shots to shuffling through my music without a delay. highly recommend to anyone looking to upgrade. with that being said, beware of fakes! i originally purchased one off of ebay, not paying attention to its location. it came shipped directly from china. it was doa! luckily i managed to get refunded through paypal. didn't have that issue through amazon though! the number 1 thing that's important about a product is that it works and works well, and this card does.before purchasing, make sure your phone or camera supports this card. i'm currently using this with the galaxy s3 and it's been working flawlessly. so far i have only used 16gigs of the sd card and the s3 phone loads everything in a couple of seconds every time i have restarted the phone.just because the card is class 10 does not mean it will make your device faster. the device being used has to be capable of supporting the card for them to work together harmoniously.also, some devices like the galaxy s3 do not require the card to be formatted and it can be used straight out of the box. with a 59 gig capacity as the rest is reserved for the card software i do not have to worry about running out of space anytime soon as i was with my previous 8 gig card.","[""i'm amazed. i ordered this from amazon on tuesday morning, and it arrived with wednesday's mail. very impressive service from amazon!as has already been reported, the card formats out to 59 gb, and it performs perfectly in my samsung galaxy s iii which is also new . using two card readers on a fast pc, i transferred everything from my old 16gb card to the new 64 gb card in less time than it took to walk to the kitchen and get a cup of coffee. so i think the class 10 rating is correct on the card.once i have some experience with the card in the phone, i'll benchmark the card and i'll also benchmark operations such as internally backing up my android phone to the card. then i'll update this review with some accurate numerical data. but in the mean time on first look, the person who said that the s 3 has problems with anything faster than class 6 may not have been correct a full backup of the phone to the card was significantly faster than the backup with the old 16gb class 6 card. again no benchmarks yet but once i have them i'll include them here.right now i'm very happy with this card and i'm really impressed both with the card and with the unbelievably quick service from amazon and i'm in atlanta where shipments like this one often take the full 3 days to arrive ."", ""i have been using the same old 4gb card since i had a motorola slvr. i figured it was time to upgrade, i'm glad i did. the speed of the class 10 is a major difference in my smartphone. from taking pictures faster with less lag in between shots to shuffling through my music without a delay. highly recommend to anyone looking to upgrade. with that being said, beware of fakes! i originally purchased one off of ebay, not paying attention to its location. it came shipped directly from china. it was doa! luckily i managed to get refunded through paypal. didn't have that issue through amazon though!"", ""the number 1 thing that's important about a product is that it works and works well, and this card does.before purchasing, make sure your phone or camera supports this card. i'm currently using this with the galaxy s3 and it's been working flawlessly. so far i have only used 16gigs of the sd card and the s3 phone loads everything in a couple of seconds every time i have restarted the phone.just because the card is class 10 does not mean it will make your device faster. the device being used has to be capable of supporting the card for them to work together harmoniously.also, some devices like the galaxy s3 do not require the card to be formatted and it can be used straight out of the box. with a 59 gig capacity as the rest is reserved for the card software i do not have to worry about running out of space anytime soon as i was with my previous 8 gig card.""]"
32,"this card has worked flawlessly in my phone for about three months! i had an smaller and slower card in it that this replaced. when doing pictures and video you can definitely tell the difference in write speed between a class ten and four. i had purchased a cheaper cellphone, and the great price on this item made it the perfect accessory alternative to buying a much more expensive phone.class 10 speed means that i don't have to worry about any lag in accessing my files. i have had no issues what so ever with having to format the card. it worked perfectly with my phone samsung axiom right out of the box. this card showed up and was formatted and recognized by my android phone with no issues at all. after doing a speed read write test on the card, the speeds obtained were well within what a class 10 should realistically accomplish. great card, great price, and wasn't shipped a junk card in disguise. highly recommended.","['this card has worked flawlessly in my phone for about three months! i had an smaller and slower card in it that this replaced. when doing pictures and video you can definitely tell the difference in write speed between a class ten and four.', ""i had purchased a cheaper cellphone, and the great price on this item made it the perfect accessory alternative to buying a much more expensive phone.class 10 speed means that i don't have to worry about any lag in accessing my files. i have had no issues what so ever with having to format the card. it worked perfectly with my phone samsung axiom right out of the box."", ""this card showed up and was formatted and recognized by my android phone with no issues at all. after doing a speed read write test on the card, the speeds obtained were well within what a class 10 should realistically accomplish. great card, great price, and wasn't shipped a junk card in disguise. highly recommended.""]"
33,"i am hoping that i received a defective product and that my experience is rare, but this product did not work as intended. i was replacing another 32g micro sd card thinking that, because this is a class 10 rated product, it would be faster. it never worked correctly. it kept dismounting unexpectedly, losing data, and was just not worth the money at all! i ended up using my slower rated product which has worked reliably since the day i bought it. i only wish this product had done the same. replaced another brand class 10 32 gb micro sd card for my phone. i didn't know how bad i had it before i put this in and started transferring files. it was so much faster than my previous one. i am pleased.no issues with delivery or description.","['i am hoping that i received a defective product and that my experience is rare, but this product did not work as intended. i was replacing another 32g micro sd card thinking that, because this is a class 10 rated product, it would be faster. it never worked correctly. it kept dismounting unexpectedly, losing data, and was just not worth the money at all! i ended up using my slower rated product which has worked reliably since the day i bought it. i only wish this product had done the same.', ""replaced another brand class 10 32 gb micro sd card for my phone. i didn't know how bad i had it before i put this in and started transferring files. it was so much faster than my previous one. i am pleased.no issues with delivery or description.""]"
34,"i bought this to use with my go pro hero 3 black edition. it requires a class 10 microsdxc card. so far i've had no issues with it. fast read write, came with adapter, small packaging, but that's all it needed! comes with a nice hard plastic case to keep both dry and together if needed. this card is pretty cheap for how tiny physically and large digitally it is at least in mid 2014. i got it to extend the storage capacity of my surface pro 3, and it has done just that. i can store files on it so that i don't have to take up precious space that can be dedicated towards programs since the surface pro 3 has a full windows 8 on it. it also doubles as a storage device for my gopro hero 3 black, but i have a faster card for it to prevent the freezing issue. the size of this micro sd card just does a great job in storing data like videos, photos, and music. it fits in most devices that are moving to micro sdxc, such as phones, tablets, and my beloved surface pro 3. i highly recommend this card if you just need to extend the storage of your device. reconsider a faster card if you want to record video straight to it, like with a gopro. the san disk ultra 64 gb micro memory card works really well. the card is tiny, but the card comes with an adapter. i use it for the gopro.","[""i bought this to use with my go pro hero 3 black edition. it requires a class 10 microsdxc card. so far i've had no issues with it. fast read write, came with adapter, small packaging, but that's all it needed! comes with a nice hard plastic case to keep both dry and together if needed."", ""this card is pretty cheap for how tiny physically and large digitally it is at least in mid 2014. i got it to extend the storage capacity of my surface pro 3, and it has done just that. i can store files on it so that i don't have to take up precious space that can be dedicated towards programs since the surface pro 3 has a full windows 8 on it. it also doubles as a storage device for my gopro hero 3 black, but i have a faster card for it to prevent the freezing issue. the size of this micro sd card just does a great job in storing data like videos, photos, and music. it fits in most devices that are moving to micro sdxc, such as phones, tablets, and my beloved surface pro 3. i highly recommend this card if you just need to extend the storage of your device. reconsider a faster card if you want to record video straight to it, like with a gopro."", 'the san disk ultra 64 gb micro memory card works really well. the card is tiny, but the card comes with an adapter. i use it for the gopro.']"
35,"all though it states 16gig it only has 14.8gig available but i know that happens and expected it, keep this in mind if your wanting more storage you might want to order the 32gig card. it was exactly what i expected and needed so no complaints. when i placed this in my galaxy s4 phone it read it right away at 29.7 gb. which is expected to loose a few gb. i transferred file from my old card and it was done fast. although i didn't have large files to start with. i had been looking for a large card and this one fits the bill. the other reviews helped sway my choice. i would recommend this card, so far no issues. i couldn't put any files onto the card that were 62 5 gb. a little disappointing since i wanted to store movies on it, but i guess it's a limitation of the microsd hc technology.","['all though it states 16gig it only has 14.8gig available but i know that happens and expected it, keep this in mind if your wanting more storage you might want to order the 32gig card. it was exactly what i expected and needed so no complaints.', ""when i placed this in my galaxy s4 phone it read it right away at 29.7 gb. which is expected to loose a few gb. i transferred file from my old card and it was done fast. although i didn't have large files to start with. i had been looking for a large card and this one fits the bill. the other reviews helped sway my choice. i would recommend this card, so far no issues."", ""i couldn't put any files onto the card that were 62 5 gb. a little disappointing since i wanted to store movies on it, but i guess it's a limitation of the microsd hc technology.""]"
36,"i've had zune music players and with this memory card i could copy all of my cd library and play from my samsung galaxy 4. i forget how many cds but at least 400 and thousands of songs. beats paying network charges and i can move them to my next phone by just moving the card so, i was looking for a card to put all of my music on for those occasions when i have my phone but don't have my hd zune which by the way is the best music player ever and it's just a low down shame they don't make them any more and this card holds all my tunes with about 4gb to spare. excellent speed for music playback, excellent capacity. would be nice to get it in 128gb, but the price of those is simply not reasonable. i switched off unlimited data for verizon so i wanted to get something that'll store all my mp3s on my phone easily so when i'm out and about i don't use my data to stream it.this card was great, i put it in my phone, went to phone settings to format microsd and connected it to my pc and loaded all my songs to the sd card with plenty of room left over.","[""i've had zune music players and with this memory card i could copy all of my cd library and play from my samsung galaxy 4. i forget how many cds but at least 400 and thousands of songs. beats paying network charges and i can move them to my next phone by just moving the card"", ""so, i was looking for a card to put all of my music on for those occasions when i have my phone but don't have my hd zune which by the way is the best music player ever and it's just a low down shame they don't make them any more and this card holds all my tunes with about 4gb to spare. excellent speed for music playback, excellent capacity. would be nice to get it in 128gb, but the price of those is simply not reasonable."", ""i switched off unlimited data for verizon so i wanted to get something that'll store all my mp3s on my phone easily so when i'm out and about i don't use my data to stream it.this card was great, i put it in my phone, went to phone settings to format microsd and connected it to my pc and loaded all my songs to the sd card with plenty of room left over.""]"
37,"i just recently received a new nook hd tablet as a gift and wanted to increase the storage capacity as well as convert it to an android base system with the n2a software! this card was compatible and has really increased the flexibility of my new nook without having to root the system and void my warranty. i can use my new nook either way. plus the card was at a reasonable price and really the latest in technology! to begin, i am not that knowledgeable in tech matters so when i received a new galaxy note 2 as a gift and decided to add storage i read some reviews on the sd cards and was reading about the compatibility of the 64 gb cards exfat or fat? i guess the exfat was a successful diet , i was concerned somewhat but i ordered this one anyway and this is what my experience was. i added some music and videos onto the card using my apple macbook air with no problems and then inserted it into the note 2 with no problems and it immediately loaded everything with no problems. i have since taken it out and added some more music to it and it is working perfectly. i did not reformat or anything like that which was a great relief. although i have only used this item for a week now with issue which means something could go wrong in the future, i would give it more than 5 stars if possible because it was easy for someone like me. i know i used the phrase no problems multiple times but when you are my age and things go smoothly with no problems it is very good.","['i just recently received a new nook hd tablet as a gift and wanted to increase the storage capacity as well as convert it to an android base system with the n2a software! this card was compatible and has really increased the flexibility of my new nook without having to root the system and void my warranty. i can use my new nook either way. plus the card was at a reasonable price and really the latest in technology!', 'to begin, i am not that knowledgeable in tech matters so when i received a new galaxy note 2 as a gift and decided to add storage i read some reviews on the sd cards and was reading about the compatibility of the 64 gb cards exfat or fat? i guess the exfat was a successful diet , i was concerned somewhat but i ordered this one anyway and this is what my experience was. i added some music and videos onto the card using my apple macbook air with no problems and then inserted it into the note 2 with no problems and it immediately loaded everything with no problems. i have since taken it out and added some more music to it and it is working perfectly. i did not reformat or anything like that which was a great relief. although i have only used this item for a week now with issue which means something could go wrong in the future, i would give it more than 5 stars if possible because it was easy for someone like me. i know i used the phrase no problems multiple times but when you are my age and things go smoothly with no problems it is very good.']"
38,"i am amazed that i can buy 32 gb of nonvolatile memory for so little! used it in my new sony hdr as15 action camcorder with no problems. my first computer had 64k of ram.i just put this in my gopro hero camera. it has 1,000,000 time more memory. it is great and it works great too.i just initialized it in the the gopro and i'm saving pictures.fantastic i just bought a 1080 p dash cam and i needed the best and fastest memory to get the best quality pictures. i did my homework and as i thought scandisk ultra came out far above everything else out there.if you want the best and fastest memory with the highest quality on the market then get scandisk ultra !","['i am amazed that i can buy 32 gb of nonvolatile memory for so little! used it in my new sony hdr as15 action camcorder with no problems.', ""my first computer had 64k of ram.i just put this in my gopro hero camera. it has 1,000,000 time more memory. it is great and it works great too.i just initialized it in the the gopro and i'm saving pictures.fantastic"", 'i just bought a 1080 p dash cam and i needed the best and fastest memory to get the best quality pictures. i did my homework and as i thought scandisk ultra came out far above everything else out there.if you want the best and fastest memory with the highest quality on the market then get scandisk ultra !']"
39,"very nice product. the memory works perfectly and it is exactly what i was waiting for. i recommend it 100 very affordable memory with a lot of storage this was an excellent purchase that was worth it thank every one i like it, good product next time i will order the bigger memory. i will recomend this product to my friends","['very nice product. the memory works perfectly and it is exactly what i was waiting for. i recommend it 100', 'very affordable memory with a lot of storage this was an excellent purchase that was worth it thank every one', 'i like it, good product next time i will order the bigger memory. i will recomend this product to my friends']"
40,"bought a digital recorder with a memory card slot. this card worked perfectly. no problems and my files have a newhome. definitely worth the price and met expectations for data storage. plenty of room for all my photos, music and random documents i decide to load onto my phone. it works great with my htc one m8 and apps stored on the sd card run as smooth as they did on the phone itself. file writes were as fast as i expected from an xc i card.the only downside, and this is minor, is the microsd adapter it comes with seems a little cheap. but hey, that's not the reason i bought this card. i bought this to stash all the ones i would watch on the go the movies and songs that i previously owned to my new galaxy s4. i am extremely impressed with how fast the device works outside of the phone and inside when used by the phone. it is dramatically slow when the phone with the sd card in it is wired up to the computer via usb, but that is really unrelated and the process isnt painstaking. fast and huge in capacity, definitely a must for enthusiasts.note as of ics, android has stopped allowing the movement of apps into the sd card. so if youre planning on installing games onto the card, you will need to have a rooted phone. the card is very useful for other things music and video, and roms if youre interested even then.","['bought a digital recorder with a memory card slot. this card worked perfectly. no problems and my files have a newhome. definitely worth the price and met expectations for data storage.', ""plenty of room for all my photos, music and random documents i decide to load onto my phone. it works great with my htc one m8 and apps stored on the sd card run as smooth as they did on the phone itself. file writes were as fast as i expected from an xc i card.the only downside, and this is minor, is the microsd adapter it comes with seems a little cheap. but hey, that's not the reason i bought this card."", 'i bought this to stash all the ones i would watch on the go the movies and songs that i previously owned to my new galaxy s4. i am extremely impressed with how fast the device works outside of the phone and inside when used by the phone. it is dramatically slow when the phone with the sd card in it is wired up to the computer via usb, but that is really unrelated and the process isnt painstaking. fast and huge in capacity, definitely a must for enthusiasts.note as of ics, android has stopped allowing the movement of apps into the sd card. so if youre planning on installing games onto the card, you will need to have a rooted phone. the card is very useful for other things music and video, and roms if youre interested even then.']"
41,"formatted in computer, popped in phone and bingo bango bob's your uncle. phone recognized right away and i had music transferred in minutes. i picked this up as a deal of the day. no issues at all. put it in my phone, and then connected the phone galaxy s4 to the computer and dropped music and pictures in the folder and everything was quick and easy! when i got it it was broken so i had to send it back... they sent me a new one immediately. i am so happy cause my phone's internal capacity is 2 gigs... that's not much...","[""formatted in computer, popped in phone and bingo bango bob's your uncle. phone recognized right away and i had music transferred in minutes."", 'i picked this up as a deal of the day. no issues at all. put it in my phone, and then connected the phone galaxy s4 to the computer and dropped music and pictures in the folder and everything was quick and easy!', ""when i got it it was broken so i had to send it back... they sent me a new one immediately. i am so happy cause my phone's internal capacity is 2 gigs... that's not much...""]"
42,"my wife and i just upgraded our phone to note 3 and wanted more space. we had the phone for 4 days now and micro sd card works fine. however, i feel transfer rate is slow when transfering movies from my desktop to sd card. 1.2gb movie will take about 12 16 minutes. i have pretty high end gaming pc. intel i7 980x cpu, 12gb memory, 7870 ati graphic card, 120gb ssd card, 3tb hard drive for storage, 1200w 80plus gold pus, asus sabortooth motherboard,etc. when transfering movies or file to my wd 2.5 inch external hard drive will take 1 2 minutes. still satisfied, since i have more than 90gb of storage on my phone. i purchased this card on a daily lighting deal for my new samsung galaxy note ii. it was recognized without issues. i connected it with its adapter to my computer's card reader to transfer about 3gb of data and the best consistent transfer rate average was roughly 13mbps... that's less than 50 of the advertised transfer rate.to be fair, i've used the same external card reader with my sony hx100 digital camera with an sd card 16gb class 10 and i get double the transfer rate of what i've gotten for this card.here is the setup 1 sd adapter included with this card.2 external 12 in 1 usb 2.0 card reader connected to a usb 2.0 port on my pc3 files transferred were of varying sizes.4 transferred from 2tb seagate x2 sata3 hdd connected to sata2 port 5 windows 8 enterprise x64 oh yah baby the only excuse i give this card for its bad performance is the files were relatively small sizes but some of them were as large as 50mb... this still does not justify the very low transfer rate.i am not really picky because this card will reside inside my super phone but still it does not justify the money paid for this card.i hope this will help others. i put this in my samsung skyrocket phone. even though the phone says 32 gb max, it still recognized and formatted the card. its great to have all of that space.however, any time i try to use the usb mass storage mode to transfer files, it errors out. i thought it was the phone since it was larger than the max spec, but then i tried it in a usb card reader i had. it still errored out trying the same files. finally, i had to put it in the adapter, and stick it in a card reader built into a laptop and transfer the files that way.i think the issue was that using the usb 2.0 the files were writing too fast and faulting out and with the laptop, transferring the files from the wireless network and then to the card, the transfer speed was slow enough that it was successful. took all night to get my stuff on the card though.i use it mostly for pics and video on my phone also, works great. the phone seems to have no trouble accessing anything on the card and it seems plenty fast for it even when recording high def video which i do a lot of for work.","['my wife and i just upgraded our phone to note 3 and wanted more space. we had the phone for 4 days now and micro sd card works fine. however, i feel transfer rate is slow when transfering movies from my desktop to sd card. 1.2gb movie will take about 12 16 minutes. i have pretty high end gaming pc. intel i7 980x cpu, 12gb memory, 7870 ati graphic card, 120gb ssd card, 3tb hard drive for storage, 1200w 80plus gold pus, asus sabortooth motherboard,etc. when transfering movies or file to my wd 2.5 inch external hard drive will take 1 2 minutes. still satisfied, since i have more than 90gb of storage on my phone.', ""i purchased this card on a daily lighting deal for my new samsung galaxy note ii. it was recognized without issues. i connected it with its adapter to my computer's card reader to transfer about 3gb of data and the best consistent transfer rate average was roughly 13mbps... that's less than 50 of the advertised transfer rate.to be fair, i've used the same external card reader with my sony hx100 digital camera with an sd card 16gb class 10 and i get double the transfer rate of what i've gotten for this card.here is the setup 1 sd adapter included with this card.2 external 12 in 1 usb 2.0 card reader connected to a usb 2.0 port on my pc3 files transferred were of varying sizes.4 transferred from 2tb seagate x2 sata3 hdd connected to sata2 port 5 windows 8 enterprise x64 oh yah baby the only excuse i give this card for its bad performance is the files were relatively small sizes but some of them were as large as 50mb... this still does not justify the very low transfer rate.i am not really picky because this card will reside inside my super phone but still it does not justify the money paid for this card.i hope this will help others."", 'i put this in my samsung skyrocket phone. even though the phone says 32 gb max, it still recognized and formatted the card. its great to have all of that space.however, any time i try to use the usb mass storage mode to transfer files, it errors out. i thought it was the phone since it was larger than the max spec, but then i tried it in a usb card reader i had. it still errored out trying the same files. finally, i had to put it in the adapter, and stick it in a card reader built into a laptop and transfer the files that way.i think the issue was that using the usb 2.0 the files were writing too fast and faulting out and with the laptop, transferring the files from the wireless network and then to the card, the transfer speed was slow enough that it was successful. took all night to get my stuff on the card though.i use it mostly for pics and video on my phone also, works great. the phone seems to have no trouble accessing anything on the card and it seems plenty fast for it even when recording high def video which i do a lot of for work.']"
43,"works great in my verizon samsung galaxy s3. the only thing i found that didn't work was trying to transfer my files using a usb microsd card reader. when i used this usb reader it copied my files but the phone didn't show them or couldn't write to the card. i had to put the microsdxc card in the phone and copy my files the slow way using the usb cable. the card does run hot when copying files to or from it. that would be normal i assume with it being class 10. best bang for the buck imo. i would buy another one if i needed it! works great in my modern phone and tablet. however i was unable to use it on my pc's sd card reader. it appears the older card readers are not compatible with class 10 as both my new cards could not be written to without the operating system win7 reporting write errors.i probably should blame the card reader, but it never failed me until trying to write to this card. works great. only problem is that if i put the card in a multi car reader it does not read the car. has to be put in a sd card only reader to work and be read by computer","[""works great in my verizon samsung galaxy s3. the only thing i found that didn't work was trying to transfer my files using a usb microsd card reader. when i used this usb reader it copied my files but the phone didn't show them or couldn't write to the card. i had to put the microsdxc card in the phone and copy my files the slow way using the usb cable. the card does run hot when copying files to or from it. that would be normal i assume with it being class 10. best bang for the buck imo. i would buy another one if i needed it!"", ""works great in my modern phone and tablet. however i was unable to use it on my pc's sd card reader. it appears the older card readers are not compatible with class 10 as both my new cards could not be written to without the operating system win7 reporting write errors.i probably should blame the card reader, but it never failed me until trying to write to this card."", 'works great. only problem is that if i put the card in a multi car reader it does not read the car. has to be put in a sd card only reader to work and be read by computer']"
44,i am really pleased with all samdisk flash drives i've had and this is no different. it went in my sons mobile and nothing but good things to say...like it should be great purchase! with the best price on the market so far. i appreciate the fact that this product came ready to use and very well packaged. please let me know if you have a thumb drive with built in security at a very low price. money is tight but the product is worth the investment.,"[""i am really pleased with all samdisk flash drives i've had and this is no different. it went in my sons mobile and nothing but good things to say...like it should be"", 'great purchase! with the best price on the market so far. i appreciate the fact that this product came ready to use and very well packaged. please let me know if you have a thumb drive with built in security at a very low price. money is tight but the product is worth the investment.']"
45,"like i said, this is a flash drive. it works. there are no data copying or writing speed problems and it performs within manufacturer specs. it's good, i liked it, works perfectly with my minidrive, but it's kind of slow, sometimes it doesn't reach the promised 10mb s. it's fast, its small, its pretty cheap. i put one in a usb reader to use as a thumb drive.","['like i said, this is a flash drive. it works. there are no data copying or writing speed problems and it performs within manufacturer specs.', ""it's good, i liked it, works perfectly with my minidrive, but it's kind of slow, sometimes it doesn't reach the promised 10mb s."", ""it's fast, its small, its pretty cheap. i put one in a usb reader to use as a thumb drive.""]"
46,"i use this with a nifty minidrive, ... to extend the built in ssd in my macbook pro. i highly recommend it for anyone needing a speedy flash card. i use this in tandem with a niftydrive on my macbook pro. for those of you who don't know, the nifty drive is a small adapter made from machined aluminum that fits seamlessly into your mac's ssd slot. with a 128 gb micro ssd you can add hard drive space very inexpensively. i put my entire dropbox folder over 100 gbs on this thing, and it is every bit as fast as the mac's internal ssd. in fact, i think it might be faster. i love this. i am using it to add additional storage space to my mb air together with the minidrive. i may not have comparable speed to an actual ssd but for audio files and photos it is good.","['i use this with a nifty minidrive, ... to extend the built in ssd in my macbook pro. i highly recommend it for anyone needing a speedy flash card.', ""i use this in tandem with a niftydrive on my macbook pro. for those of you who don't know, the nifty drive is a small adapter made from machined aluminum that fits seamlessly into your mac's ssd slot. with a 128 gb micro ssd you can add hard drive space very inexpensively. i put my entire dropbox folder over 100 gbs on this thing, and it is every bit as fast as the mac's internal ssd. in fact, i think it might be faster."", 'i love this. i am using it to add additional storage space to my mb air together with the minidrive. i may not have comparable speed to an actual ssd but for audio files and photos it is good.']"
47,"i bought this for an atrix hd. the specs say maximum 32gb, but 64 works fine with a formatted capacity of around 58gb.i did a speed benchmark here i don't know if amazon strips links ... i bought this to go along with a nifty minidrive pro, and have not been disappointed. it really holds the full 128, and the data transfer speeds are great. i used it to keep all of the media from my itunes library, and have not had any issues with playback or lag. i really recommend this if you want to add a quick 128 to your mbp. i am using this with my dell venue 8 pro 64gb, and it is actually as fast as the onboard flash based ssd. i can write to it very quickly, an di can read from it even quicker. i recommend this if you need some additional storage space.","[""i bought this for an atrix hd. the specs say maximum 32gb, but 64 works fine with a formatted capacity of around 58gb.i did a speed benchmark here i don't know if amazon strips links ..."", 'i bought this to go along with a nifty minidrive pro, and have not been disappointed. it really holds the full 128, and the data transfer speeds are great. i used it to keep all of the media from my itunes library, and have not had any issues with playback or lag. i really recommend this if you want to add a quick 128 to your mbp.', 'i am using this with my dell venue 8 pro 64gb, and it is actually as fast as the onboard flash based ssd. i can write to it very quickly, an di can read from it even quicker. i recommend this if you need some additional storage space.']"
48,"fast, reliable, good brand name and customer service, top of line product. one thing to note is if you don't have a high end device then you don't need a class 10, a class 4 or 6 will yield you the same results. so keep that in mind. bought both this and a similar transcend premium 300x 32 gb microsdhc class 10 uhs for a couple of g1wh dash cams. both work well with the cameras. the key is you need cards compliant with uhs 1 or better. look for the u with a 1 or a 3 inside it on the card for these cameras. the transcend is rated slightly faster but the cameras seem to like either equally well. when i purchased this transcend and the sandisk were within pennies of each other, so aside from slight price and speed differences, there's not much to recommend one over the other. and so long as you get at least a uhs 1 card, the same can be said for other manufacturers such as g.skill, kingston, or others. i will start by saying i do not really understand the whole 34 class 34 rating system of these cards. this is described as class 10, which to my minor research, is pretty fast at uploading and downloading data. and it seems to me to work just fine. didn't take very long to upload some hd movies i had on my computer that i wanted on my phone. my thought with buying this was simply this.... why short change myself? ill just buy the biggest capacity and the alleged 'fastest' and by happy. and i am.","[""fast, reliable, good brand name and customer service, top of line product. one thing to note is if you don't have a high end device then you don't need a class 10, a class 4 or 6 will yield you the same results. so keep that in mind."", ""bought both this and a similar transcend premium 300x 32 gb microsdhc class 10 uhs for a couple of g1wh dash cams. both work well with the cameras. the key is you need cards compliant with uhs 1 or better. look for the u with a 1 or a 3 inside it on the card for these cameras. the transcend is rated slightly faster but the cameras seem to like either equally well. when i purchased this transcend and the sandisk were within pennies of each other, so aside from slight price and speed differences, there's not much to recommend one over the other. and so long as you get at least a uhs 1 card, the same can be said for other manufacturers such as g.skill, kingston, or others."", ""i will start by saying i do not really understand the whole 34 class 34 rating system of these cards. this is described as class 10, which to my minor research, is pretty fast at uploading and downloading data. and it seems to me to work just fine. didn't take very long to upload some hd movies i had on my computer that i wanted on my phone. my thought with buying this was simply this.... why short change myself? ill just buy the biggest capacity and the alleged 'fastest' and by happy. and i am.""]"
49,"with a little work, this card is an excellent way to inexpensivly upgrade the storage space on your surface rt or surface pro. all you need to do is reformat the card as ntfs and add a virtual hard drive done in disk managment once that's done, you have an extra 32gb of space for very little money! my surface's disk space was very limited until i popped this in. it is a wonderful solution to the 64gb surface pros and with windows 8.1 we will have even more flexibility when interacting with sdxc cards. the pictures and videos load just as fast as if they were on the native hard drive.","[""with a little work, this card is an excellent way to inexpensivly upgrade the storage space on your surface rt or surface pro. all you need to do is reformat the card as ntfs and add a virtual hard drive done in disk managment once that's done, you have an extra 32gb of space for very little money!"", ""my surface's disk space was very limited until i popped this in. it is a wonderful solution to the 64gb surface pros and with windows 8.1 we will have even more flexibility when interacting with sdxc cards. the pictures and videos load just as fast as if they were on the native hard drive.""]"
50,"bought a windows surface with 8 pro. it has a 128gb ssd which is pretty good, but adding the card gives me 64gb of storage and backup that is nearly as fast as the ssd. holds lots of data with fast read write capabilities. sometimes i wish i had gone for the 64gb version, but the 32gb is great for adding memory to a ssd tablet like the surface pro. i bought this for my surface pro 128 gb. so now i have an additional 64 gb which i use for movies and music etc so i don't use up my 128 gb ssd for that stuff. works great!","['bought a windows surface with 8 pro. it has a 128gb ssd which is pretty good, but adding the card gives me 64gb of storage and backup that is nearly as fast as the ssd.', 'holds lots of data with fast read write capabilities. sometimes i wish i had gone for the 64gb version, but the 32gb is great for adding memory to a ssd tablet like the surface pro.', ""i bought this for my surface pro 128 gb. so now i have an additional 64 gb which i use for movies and music etc so i don't use up my 128 gb ssd for that stuff. works great!""]"
51,"its soooooo fast and gives you alot of space, and i love the free app it comes with you can control all the data on the device and sd card. just pop it in and go to settings. i reccomend this to everyone incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here. recieved this fast, copied over all my stuff which took very little time and now i have plenty of space and speed.","['its soooooo fast and gives you alot of space, and i love the free app it comes with you can control all the data on the device and sd card. just pop it in and go to settings. i reccomend this to everyone', ""incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here."", 'recieved this fast, copied over all my stuff which took very little time and now i have plenty of space and speed.']"
52,"fast recording downing speed. you can't go wrong wit this. it also can be used with my smartphone.i would recommend this to a friend. with the adapter, i can use this with dslrs and other video capturing items that demand a lot of data transferred faster. it's pretty crucial especially when you can snap off 10 to 15 photos per second to get some really good sequences and every little bit helps when your files are 8mb a piece. using this in my s3 and its great. movies , music and more picture taking . wat else is there to say","[""fast recording downing speed. you can't go wrong wit this. it also can be used with my smartphone.i would recommend this to a friend."", ""with the adapter, i can use this with dslrs and other video capturing items that demand a lot of data transferred faster. it's pretty crucial especially when you can snap off 10 to 15 photos per second to get some really good sequences and every little bit helps when your files are 8mb a piece."", 'using this in my s3 and its great. movies , music and more picture taking . wat else is there to say']"
